,cpf,nome,produto,preco
79606,35768556885,Mes,maçã,2
6223,39503257867,Plus,maçã,2
50806,33688327861,Mes,banana,1
40458,36503282834,Mes,banana,1
97194,31222769840,Plus,banana,1
4766,37512897804,Plus,banana,1
34803,33672854808,Plus,banana,1
24367,32550023897,Plus,pera,3
91874,33537824866,Plus,pera,3
23616,31041889801,Mes,maçã,2
42265,35406165860,Plus,banana,1
20538,35332843879,Broa de Açúcar,pera,3
26835,37101642810,Broa de Açúcar,banana,1
90117,35948203867,Mes,banana,1
15880,33569319890,Plus,maçã,2
97194,31222769840,Broa de Açúcar,maçã,2
32767,33566260860,Broa de Açúcar,pera,3
80259,34060357871,Broa de Açúcar,pera,3
88902,31386637882,Plus,banana,1
32965,30110731808,Plus,banana,1
15860,37973890866,Plus,pera,3
52404,34398930817,Mes,pera,3
32126,35496923824,Plus,pera,3
11027,30826430864,Plus,maçã,2
42721,33528856807,Broa de Açúcar,banana,1
3015,38107259866,Mes,pera,3
20538,35332843879,Mes,pera,3
20538,35332843879,Plus,pera,3
52291,39269770869,Broa de Açúcar,pera,3
37035,38586744867,Broa de Açúcar,banana,1
79271,39552290848,Plus,banana,1
49100,38588677806,Plus,banana,1
50937,38536832827,Plus,pera,3
21323,31044219866,Plus,maçã,2
32378,30945715811,Plus,banana,1
74157,38164462802,Plus,pera,3
43234,30159956854,Plus,maçã,2
22769,38637449859,Broa de Açúcar,pera,3
88673,39524291800,Broa de Açúcar,maçã,2
96607,33434710892,Plus,maçã,2
25052,37372709881,Mes,banana,1
75105,30905528840,Broa de Açúcar,banana,1
73864,31919689893,Plus,maçã,2
46646,36388955800,Plus,banana,1
48678,36706086800,Plus,banana,1
42265,35406165860,Broa de Açúcar,pera,3
10746,38592826896,Broa de Açúcar,banana,1
59475,30420840869,Broa de Açúcar,pera,3
21527,34950274830,Mes,pera,3
29694,39447287859,Mes,pera,3
75760,30527447803,Mes,pera,3
56962,30952448866,Broa de Açúcar,maçã,2
31135,37375495831,Broa de Açúcar,pera,3
40247,34236276895,Mes,maçã,2
18054,34412443892,Plus,pera,3
94682,35122614857,Plus,pera,3
29466,36333169811,Plus,pera,3
49212,32501709845,Broa de Açúcar,banana,1
25902,37511953867,Mes,pera,3
60165,34341297821,Broa de Açúcar,banana,1
71941,34532204801,Broa de Açúcar,pera,3
37238,39268371871,Mes,maçã,2
52617,38893074850,Plus,maçã,2
96607,33434710892,Plus,maçã,2
30587,36394776858,Plus,pera,3
86057,39247275890,Plus,maçã,2
75819,36391074895,Plus,banana,1
15552,38606695831,Mes,maçã,2
57049,39815578839,Mes,pera,3
74565,39261917836,Broa de Açúcar,pera,3
38106,31554108845,Mes,pera,3
84039,35733761857,Broa de Açúcar,maçã,2
11370,38041794874,Plus,banana,1
50751,34206290873,Broa de Açúcar,maçã,2
42721,33528856807,Plus,banana,1
20532,33627749898,Broa de Açúcar,pera,3
84039,35733761857,Plus,banana,1
88902,31386637882,Plus,pera,3
59646,35288097879,Mes,pera,3
73765,33381596845,Plus,pera,3
63194,32501538854,Plus,pera,3
88902,31386637882,Broa de Açúcar,banana,1
30587,36394776858,Plus,maçã,2
4438,31121633897,Mes,banana,1
40367,30845504843,Plus,banana,1
36361,39132258895,Mes,maçã,2
82295,39697315850,Plus,pera,3
50806,33688327861,Plus,pera,3
34803,33672854808,Plus,pera,3
62848,33425839837,Broa de Açúcar,pera,3
40247,34236276895,Mes,pera,3
11027,30826430864,Broa de Açúcar,banana,1
38706,34848790840,Plus,pera,3
21004,39448379838,Plus,maçã,2
60165,34341297821,Plus,banana,1
99799,39415052899,Plus,maçã,2
74565,39261917836,Broa de Açúcar,pera,3
92942,37968450888,Mes,banana,1
15552,38606695831,Plus,maçã,2
85165,36453462877,Broa de Açúcar,banana,1
30587,36394776858,Broa de Açúcar,banana,1
80259,34060357871,Broa de Açúcar,maçã,2
54221,35424778852,Broa de Açúcar,pera,3
71941,34532204801,Plus,pera,3
89868,35897805849,Plus,banana,1
15552,38606695831,Broa de Açúcar,banana,1
2422,31474320848,Plus,maçã,2
52404,34398930817,Plus,pera,3
79606,35768556885,Broa de Açúcar,banana,1
49100,38588677806,Broa de Açúcar,banana,1
51093,36187474899,Plus,pera,3
74683,38835164818,Mes,pera,3
11027,30826430864,Broa de Açúcar,banana,1
93229,37520164853,Plus,banana,1
20538,35332843879,Plus,pera,3
23833,39784659816,Plus,banana,1
38706,34848790840,Plus,banana,1
15552,38606695831,Broa de Açúcar,banana,1
24875,37486225891,Plus,pera,3
22769,38637449859,Mes,pera,3
19410,38482884867,Plus,pera,3
4438,31121633897,Mes,pera,3
83555,36967548891,Plus,banana,1
40367,30845504843,Mes,pera,3
32757,35736713810,Plus,banana,1
5661,31517898897,Plus,banana,1
90117,35948203867,Plus,pera,3
6977,32426476885,Mes,pera,3
46678,33041399822,Mes,maçã,2
83229,31974338827,Plus,banana,1
15490,34096873861,Plus,banana,1
60140,39205438820,Broa de Açúcar,banana,1
52617,38893074850,Mes,maçã,2
96260,37790285815,Plus,banana,1
50368,36460399816,Plus,banana,1
91874,33537824866,Broa de Açúcar,banana,1
46678,33041399822,Plus,banana,1
56420,32125061805,Plus,banana,1
11280,37974671840,Mes,maçã,2
1358,36441073862,Plus,pera,3
40247,34236276895,Mes,pera,3
96607,33434710892,Broa de Açúcar,banana,1
80847,38770200890,Plus,banana,1
86057,39247275890,Plus,banana,1
15552,38606695831,Mes,pera,3
81455,30265670861,Mes,pera,3
62514,33106457899,Mes,pera,3
74157,38164462802,Plus,pera,3
34803,33672854808,Mes,banana,1
59475,30420840869,Broa de Açúcar,banana,1
86169,30823874893,Plus,banana,1
15880,33569319890,Plus,banana,1
77225,31112978887,Plus,banana,1
3708,39447807879,Plus,banana,1
80259,34060357871,Broa de Açúcar,pera,3
1358,36441073862,Plus,banana,1
93229,37520164853,Mes,pera,3
90117,35948203867,Broa de Açúcar,pera,3
24875,37486225891,Mes,pera,3
29466,36333169811,Broa de Açúcar,pera,3
38706,34848790840,Plus,banana,1
40247,34236276895,Mes,pera,3
80847,38770200890,Plus,pera,3
2518,36816343867,Plus,pera,3
42263,34253311830,Plus,banana,1
24875,37486225891,Plus,banana,1
52404,34398930817,Plus,pera,3
75105,30905528840,Mes,banana,1
91874,33537824866,Plus,banana,1
15880,33569319890,Plus,banana,1
21527,34950274830,Broa de Açúcar,pera,3
15880,33569319890,Plus,banana,1
73765,33381596845,Plus,pera,3
63194,32501538854,Plus,maçã,2
46646,36388955800,Mes,pera,3
80259,34060357871,Plus,banana,1
47227,33507321866,Broa de Açúcar,pera,3
29694,39447287859,Plus,pera,3
6282,35492365819,Plus,banana,1
60140,39205438820,Mes,banana,1
14958,37588628847,Plus,pera,3
24875,37486225891,Mes,maçã,2
86169,30823874893,Broa de Açúcar,banana,1
40367,30845504843,Mes,pera,3
32378,30945715811,Plus,pera,3
77225,31112978887,Mes,banana,1
94144,35683552800,Plus,pera,3
30587,36394776858,Mes,pera,3
37035,38586744867,Plus,pera,3
74683,38835164818,Plus,banana,1
4438,31121633897,Broa de Açúcar,pera,3
48678,36706086800,Plus,banana,1
34803,33672854808,Broa de Açúcar,banana,1
80847,38770200890,Plus,pera,3
96196,30449222837,Plus,banana,1
81455,30265670861,Broa de Açúcar,banana,1
41229,37723581874,Plus,banana,1
91806,39061509840,Plus,pera,3
75760,30527447803,Broa de Açúcar,maçã,2
40458,36503282834,Plus,pera,3
37238,39268371871,Plus,maçã,2
92577,34340667803,Mes,banana,1
45582,36971695801,Plus,maçã,2
100093,32586619870,Plus,banana,1
80259,34060357871,Mes,banana,1
21323,31044219866,Broa de Açúcar,banana,1
11027,30826430864,Broa de Açúcar,maçã,2
24875,37486225891,Plus,banana,1
34352,35919492805,Plus,banana,1
54766,38119148800,Broa de Açúcar,pera,3
99799,39415052899,Mes,maçã,2
15552,38606695831,Plus,banana,1
32757,35736713810,Broa de Açúcar,banana,1
15552,38606695831,Mes,banana,1
73864,31919689893,Plus,maçã,2
60165,34341297821,Plus,banana,1
1358,36441073862,Broa de Açúcar,banana,1
59475,30420840869,Plus,pera,3
84039,35733761857,Mes,banana,1
48240,34588824805,Plus,pera,3
93229,37520164853,Broa de Açúcar,pera,3
52404,34398930817,Plus,banana,1
90117,35948203867,Broa de Açúcar,pera,3
21004,39448379838,Mes,maçã,2
26835,37101642810,Broa de Açúcar,banana,1
56420,32125061805,Broa de Açúcar,banana,1
57049,39815578839,Plus,maçã,2
17301,33332365835,Broa de Açúcar,maçã,2
97544,35210083802,Plus,pera,3
10998,34525430800,Plus,pera,3
92942,37968450888,Mes,pera,3
80259,34060357871,Plus,pera,3
97544,35210083802,Plus,pera,3
56972,33885114895,Plus,maçã,2
51093,36187474899,Plus,banana,1
18054,34412443892,Broa de Açúcar,maçã,2
82295,39697315850,Plus,maçã,2
46646,36388955800,Mes,pera,3
75819,36391074895,Plus,banana,1
80847,38770200890,Plus,banana,1
47607,30410313882,Plus,banana,1
4766,37512897804,Broa de Açúcar,banana,1
48678,36706086800,Plus,pera,3
7724,36235280807,Plus,banana,1
69377,38350515805,Broa de Açúcar,banana,1
49489,31831535807,Mes,pera,3
37035,38586744867,Plus,banana,1
93229,37520164853,Broa de Açúcar,pera,3
73003,39200930891,Mes,maçã,2
11370,38041794874,Broa de Açúcar,maçã,2
30587,36394776858,Plus,pera,3
6977,32426476885,Plus,banana,1
62514,33106457899,Plus,banana,1
6223,39503257867,Plus,banana,1
2518,36816343867,Plus,banana,1
52617,38893074850,Mes,pera,3
34803,33672854808,Mes,banana,1
50937,38536832827,Mes,pera,3
44224,34823042891,Plus,pera,3
14958,37588628847,Plus,pera,3
62514,33106457899,Broa de Açúcar,pera,3
86169,30823874893,Mes,maçã,2
89868,35897805849,Mes,maçã,2
23616,31041889801,Mes,pera,3
42265,35406165860,Plus,banana,1
50937,38536832827,Plus,pera,3
88902,31386637882,Plus,pera,3
40292,30985391863,Mes,banana,1
97194,31222769840,Plus,banana,1
46171,33643838808,Plus,pera,3
15552,38606695831,Broa de Açúcar,banana,1
15880,33569319890,Plus,maçã,2
3015,38107259866,Plus,pera,3
52404,34398930817,Mes,pera,3
25902,37511953867,Mes,pera,3
40247,34236276895,Mes,banana,1
85060,32979358800,Plus,pera,3
54221,35424778852,Mes,pera,3
92850,31198058820,Broa de Açúcar,pera,3
51093,36187474899,Plus,banana,1
75760,30527447803,Plus,pera,3
42721,33528856807,Plus,maçã,2
94144,35683552800,Mes,pera,3
2422,31474320848,Broa de Açúcar,pera,3
32767,33566260860,Plus,pera,3
53918,37187484879,Mes,maçã,2
37238,39268371871,Plus,maçã,2
14442,35709423840,Broa de Açúcar,maçã,2
41229,37723581874,Mes,maçã,2
94144,35683552800,Broa de Açúcar,pera,3
11280,37974671840,Broa de Açúcar,maçã,2
47828,36896847816,Broa de Açúcar,pera,3
94144,35683552800,Mes,pera,3
40247,34236276895,Broa de Açúcar,banana,1
25902,37511953867,Plus,pera,3
86169,30823874893,Plus,banana,1
40247,34236276895,Mes,banana,1
99664,36198779807,Broa de Açúcar,maçã,2
48240,34588824805,Mes,banana,1
32757,35736713810,Plus,banana,1
28082,30588011819,Plus,banana,1
15860,37973890866,Mes,pera,3
50937,38536832827,Plus,maçã,2
56420,32125061805,Plus,pera,3
21323,31044219866,Plus,maçã,2
11027,30826430864,Broa de Açúcar,maçã,2
74683,38835164818,Plus,pera,3
10998,34525430800,Plus,banana,1
2422,31474320848,Broa de Açúcar,banana,1
81455,30265670861,Plus,maçã,2
23616,31041889801,Plus,banana,1
4438,31121633897,Mes,banana,1
93229,37520164853,Plus,pera,3
47607,30410313882,Broa de Açúcar,banana,1
18054,34412443892,Plus,pera,3
34352,35919492805,Plus,pera,3
14375,30057157871,Plus,maçã,2
15860,37973890866,Plus,banana,1
2778,36209529810,Plus,pera,3
85165,36453462877,Broa de Açúcar,banana,1
38106,31554108845,Broa de Açúcar,banana,1
99799,39415052899,Mes,banana,1
80847,38770200890,Plus,maçã,2
69377,38350515805,Plus,pera,3
32378,30945715811,Broa de Açúcar,banana,1
6282,35492365819,Mes,pera,3
49212,32501709845,Mes,pera,3
38106,31554108845,Plus,pera,3
93767,32406813827,Mes,maçã,2
48678,36706086800,Mes,banana,1
51093,36187474899,Mes,banana,1
53918,37187484879,Plus,pera,3
32757,35736713810,Plus,banana,1
29170,33212249846,Broa de Açúcar,maçã,2
85060,32979358800,Mes,pera,3
92850,31198058820,Plus,banana,1
21004,39448379838,Mes,banana,1
88902,31386637882,Plus,pera,3
49557,39834810865,Plus,maçã,2
2422,31474320848,Plus,pera,3
2422,31474320848,Plus,banana,1
38106,31554108845,Plus,maçã,2
52404,34398930817,Plus,pera,3
29694,39447287859,Plus,maçã,2
38106,31554108845,Plus,pera,3
15860,37973890866,Broa de Açúcar,pera,3
15880,33569319890,Plus,banana,1
96260,37790285815,Broa de Açúcar,maçã,2
11027,30826430864,Broa de Açúcar,maçã,2
94144,35683552800,Broa de Açúcar,banana,1
80259,34060357871,Plus,banana,1
73765,33381596845,Mes,pera,3
23616,31041889801,Broa de Açúcar,banana,1
71941,34532204801,Mes,pera,3
10746,38592826896,Plus,pera,3
38706,34848790840,Broa de Açúcar,banana,1
49489,31831535807,Mes,banana,1
97544,35210083802,Plus,banana,1
54221,35424778852,Mes,banana,1
96260,37790285815,Mes,maçã,2
51593,34938743833,Broa de Açúcar,pera,3
30587,36394776858,Plus,banana,1
29466,36333169811,Mes,maçã,2
3015,38107259866,Plus,pera,3
81455,30265670861,Broa de Açúcar,pera,3
23903,36268571827,Mes,banana,1
43234,30159956854,Mes,banana,1
69377,38350515805,Mes,pera,3
21527,34950274830,Plus,maçã,2
42263,34253311830,Mes,banana,1
91874,33537824866,Mes,banana,1
5661,31517898897,Plus,pera,3
60165,34341297821,Plus,pera,3
25052,37372709881,Plus,banana,1
3708,39447807879,Plus,pera,3
32378,30945715811,Plus,pera,3
24146,32474042873,Plus,pera,3
80847,38770200890,Broa de Açúcar,pera,3
96196,30449222837,Mes,pera,3
90117,35948203867,Plus,banana,1
83555,36967548891,Mes,pera,3
79271,39552290848,Plus,pera,3
59646,35288097879,Broa de Açúcar,banana,1
73003,39200930891,Plus,pera,3
50368,36460399816,Broa de Açúcar,pera,3
5469,30504844890,Plus,banana,1
32378,30945715811,Broa de Açúcar,pera,3
1358,36441073862,Plus,pera,3
93229,37520164853,Plus,pera,3
14958,37588628847,Plus,banana,1
33964,32581223855,Plus,pera,3
60165,34341297821,Mes,banana,1
20532,33627749898,Plus,maçã,2
32126,35496923824,Plus,maçã,2
74683,38835164818,Plus,pera,3
26835,37101642810,Broa de Açúcar,maçã,2
54221,35424778852,Plus,banana,1
81433,30849704839,Plus,maçã,2
47607,30410313882,Plus,banana,1
10746,38592826896,Broa de Açúcar,pera,3
32454,35456398869,Plus,maçã,2
35750,32586371801,Plus,maçã,2
59475,30420840869,Broa de Açúcar,banana,1
24146,32474042873,Plus,pera,3
62848,33425839837,Broa de Açúcar,banana,1
74565,39261917836,Plus,maçã,2
2422,31474320848,Plus,banana,1
41229,37723581874,Broa de Açúcar,pera,3
83229,31974338827,Plus,maçã,2
32965,30110731808,Mes,maçã,2
21323,31044219866,Plus,banana,1
91806,39061509840,Plus,pera,3
85165,36453462877,Plus,pera,3
15880,33569319890,Plus,banana,1
37238,39268371871,Mes,pera,3
32965,30110731808,Plus,pera,3
59475,30420840869,Plus,pera,3
84039,35733761857,Mes,pera,3
71941,34532204801,Plus,banana,1
32757,35736713810,Plus,pera,3
43234,30159956854,Plus,pera,3
29466,36333169811,Broa de Açúcar,maçã,2
36361,39132258895,Plus,pera,3
82295,39697315850,Plus,pera,3
4438,31121633897,Broa de Açúcar,maçã,2
92850,31198058820,Plus,pera,3
11027,30826430864,Broa de Açúcar,banana,1
91806,39061509840,Plus,banana,1
27574,36675319825,Broa de Açúcar,pera,3
25216,30984109811,Plus,pera,3
89868,35897805849,Mes,pera,3
54766,38119148800,Mes,pera,3
75819,36391074895,Mes,banana,1
56962,30952448866,Plus,pera,3
80847,38770200890,Mes,pera,3
3708,39447807879,Broa de Açúcar,banana,1
25216,30984109811,Mes,banana,1
50545,33741064807,Plus,banana,1
88902,31386637882,Plus,pera,3
83555,36967548891,Broa de Açúcar,banana,1
59475,30420840869,Mes,banana,1
59475,30420840869,Plus,banana,1
50751,34206290873,Broa de Açúcar,banana,1
62514,33106457899,Mes,banana,1
38462,33087252824,Mes,banana,1
75105,30905528840,Mes,maçã,2
91806,39061509840,Mes,pera,3
89868,35897805849,Plus,banana,1
48240,34588824805,Plus,maçã,2
16983,33797193823,Mes,banana,1
25216,30984109811,Mes,pera,3
2422,31474320848,Plus,maçã,2
47607,30410313882,Broa de Açúcar,pera,3
46646,36388955800,Plus,banana,1
22769,38637449859,Mes,pera,3
45582,36971695801,Plus,maçã,2
52617,38893074850,Mes,banana,1
83555,36967548891,Plus,banana,1
60140,39205438820,Broa de Açúcar,maçã,2
52404,34398930817,Mes,pera,3
42265,35406165860,Plus,banana,1
38106,31554108845,Mes,pera,3
49100,38588677806,Broa de Açúcar,maçã,2
22769,38637449859,Plus,maçã,2
74686,38257072885,Broa de Açúcar,banana,1
50806,33688327861,Plus,pera,3
38106,31554108845,Plus,pera,3
11027,30826430864,Mes,pera,3
32757,35736713810,Mes,pera,3
6282,35492365819,Plus,pera,3
99799,39415052899,Broa de Açúcar,pera,3
18054,34412443892,Plus,pera,3
21323,31044219866,Mes,banana,1
92942,37968450888,Plus,banana,1
42633,35835832800,Plus,pera,3
32965,30110731808,Plus,banana,1
6977,32426476885,Plus,banana,1
14442,35709423840,Broa de Açúcar,banana,1
16983,33797193823,Broa de Açúcar,banana,1
50545,33741064807,Mes,pera,3
29694,39447287859,Broa de Açúcar,banana,1
79271,39552290848,Mes,pera,3
38106,31554108845,Plus,banana,1
37238,39268371871,Plus,pera,3
48240,34588824805,Broa de Açúcar,maçã,2
35750,32586371801,Mes,banana,1
81455,30265670861,Mes,pera,3
24146,32474042873,Plus,banana,1
54766,38119148800,Plus,maçã,2
42265,35406165860,Plus,banana,1
38462,33087252824,Plus,pera,3
38706,34848790840,Mes,maçã,2
73003,39200930891,Mes,maçã,2
93229,37520164853,Plus,maçã,2
3708,39447807879,Plus,banana,1
23833,39784659816,Mes,banana,1
73864,31919689893,Broa de Açúcar,banana,1
56972,33885114895,Broa de Açúcar,banana,1
15860,37973890866,Plus,pera,3
15552,38606695831,Plus,banana,1
8118,31419721844,Mes,banana,1
49100,38588677806,Plus,banana,1
40292,30985391863,Broa de Açúcar,banana,1
10746,38592826896,Plus,banana,1
38462,33087252824,Broa de Açúcar,pera,3
50368,36460399816,Broa de Açúcar,pera,3
73765,33381596845,Mes,banana,1
32965,30110731808,Plus,maçã,2
34352,35919492805,Plus,banana,1
36361,39132258895,Broa de Açúcar,pera,3
15490,34096873861,Broa de Açúcar,maçã,2
50368,36460399816,Plus,maçã,2
92577,34340667803,Plus,banana,1
25052,37372709881,Broa de Açúcar,banana,1
94682,35122614857,Plus,banana,1
38462,33087252824,Broa de Açúcar,banana,1
15880,33569319890,Broa de Açúcar,pera,3
32126,35496923824,Mes,pera,3
37691,39779082867,Plus,banana,1
40247,34236276895,Plus,pera,3
62514,33106457899,Mes,pera,3
74565,39261917836,Mes,banana,1
45582,36971695801,Broa de Açúcar,banana,1
50751,34206290873,Mes,pera,3
50545,33741064807,Mes,pera,3
59646,35288097879,Mes,banana,1
88673,39524291800,Broa de Açúcar,pera,3
99799,39415052899,Broa de Açúcar,pera,3
4438,31121633897,Mes,pera,3
46678,33041399822,Plus,banana,1
35750,32586371801,Mes,maçã,2
90117,35948203867,Broa de Açúcar,banana,1
62514,33106457899,Mes,banana,1
21004,39448379838,Broa de Açúcar,banana,1
30587,36394776858,Broa de Açúcar,maçã,2
40247,34236276895,Broa de Açúcar,pera,3
50545,33741064807,Broa de Açúcar,pera,3
77225,31112978887,Plus,pera,3
37035,38586744867,Plus,banana,1
90897,38210166808,Broa de Açúcar,banana,1
15552,38606695831,Plus,banana,1
85060,32979358800,Plus,banana,1
41229,37723581874,Plus,banana,1
84039,35733761857,Mes,maçã,2
23903,36268571827,Plus,pera,3
2422,31474320848,Plus,pera,3
11280,37974671840,Mes,banana,1
4438,31121633897,Mes,maçã,2
5469,30504844890,Mes,pera,3
40458,36503282834,Plus,pera,3
19410,38482884867,Mes,maçã,2
52291,39269770869,Plus,pera,3
81433,30849704839,Plus,maçã,2
73003,39200930891,Plus,banana,1
23903,36268571827,Mes,pera,3
23903,36268571827,Plus,maçã,2
25052,37372709881,Broa de Açúcar,maçã,2
6282,35492365819,Broa de Açúcar,pera,3
40458,36503282834,Mes,banana,1
23085,38713706810,Plus,banana,1
32757,35736713810,Plus,maçã,2
42265,35406165860,Plus,banana,1
5722,33668989842,Mes,banana,1
21323,31044219866,Plus,pera,3
75760,30527447803,Plus,banana,1
80847,38770200890,Broa de Açúcar,pera,3
85165,36453462877,Plus,banana,1
72768,37746387802,Broa de Açúcar,maçã,2
2422,31474320848,Plus,banana,1
25216,30984109811,Broa de Açúcar,pera,3
77225,31112978887,Broa de Açúcar,banana,1
89868,35897805849,Mes,banana,1
45582,36971695801,Plus,maçã,2
15860,37973890866,Broa de Açúcar,pera,3
93229,37520164853,Mes,banana,1
38462,33087252824,Broa de Açúcar,maçã,2
90117,35948203867,Plus,maçã,2
10746,38592826896,Plus,banana,1
38706,34848790840,Plus,banana,1
93767,32406813827,Mes,pera,3
49489,31831535807,Broa de Açúcar,pera,3
23833,39784659816,Broa de Açúcar,banana,1
24875,37486225891,Plus,maçã,2
62848,33425839837,Plus,maçã,2
16983,33797193823,Plus,banana,1
63194,32501538854,Mes,banana,1
75819,36391074895,Mes,maçã,2
77225,31112978887,Broa de Açúcar,pera,3
47828,36896847816,Mes,banana,1
45582,36971695801,Plus,banana,1
7724,36235280807,Plus,pera,3
97544,35210083802,Plus,maçã,2
72768,37746387802,Plus,pera,3
5722,33668989842,Plus,banana,1
32378,30945715811,Plus,maçã,2
21527,34950274830,Plus,banana,1
18054,34412443892,Mes,pera,3
37238,39268371871,Plus,banana,1
3015,38107259866,Mes,pera,3
71941,34532204801,Mes,pera,3
62778,35080845821,Plus,banana,1
28082,30588011819,Broa de Açúcar,pera,3
86169,30823874893,Mes,banana,1
88673,39524291800,Broa de Açúcar,maçã,2
10746,38592826896,Plus,pera,3
71221,35314653842,Plus,maçã,2
92577,34340667803,Mes,pera,3
29466,36333169811,Broa de Açúcar,banana,1
90897,38210166808,Broa de Açúcar,banana,1
62778,35080845821,Plus,pera,3
75105,30905528840,Plus,banana,1
84039,35733761857,Plus,banana,1
91874,33537824866,Mes,banana,1
52617,38893074850,Broa de Açúcar,maçã,2
47607,30410313882,Plus,pera,3
52617,38893074850,Mes,maçã,2
42721,33528856807,Mes,pera,3
47227,33507321866,Plus,pera,3
28082,30588011819,Plus,banana,1
6282,35492365819,Plus,pera,3
40292,30985391863,Broa de Açúcar,pera,3
38706,34848790840,Mes,maçã,2
77225,31112978887,Plus,banana,1
32965,30110731808,Broa de Açúcar,maçã,2
32454,35456398869,Plus,banana,1
63194,32501538854,Mes,maçã,2
88673,39524291800,Plus,banana,1
79606,35768556885,Plus,banana,1
42633,35835832800,Broa de Açúcar,banana,1
34352,35919492805,Plus,banana,1
21323,31044219866,Plus,pera,3
75760,30527447803,Broa de Açúcar,maçã,2
44224,34823042891,Mes,pera,3
97194,31222769840,Plus,pera,3
5469,30504844890,Plus,maçã,2
25902,37511953867,Mes,pera,3
14442,35709423840,Broa de Açúcar,banana,1
50751,34206290873,Mes,banana,1
2518,36816343867,Plus,banana,1
93229,37520164853,Plus,maçã,2
3015,38107259866,Plus,pera,3
53918,37187484879,Plus,maçã,2
82295,39697315850,Plus,banana,1
75760,30527447803,Plus,pera,3
14958,37588628847,Plus,pera,3
83229,31974338827,Mes,maçã,2
21527,34950274830,Broa de Açúcar,banana,1
30587,36394776858,Broa de Açúcar,banana,1
42633,35835832800,Mes,banana,1
75819,36391074895,Plus,pera,3
46678,33041399822,Mes,banana,1
28082,30588011819,Broa de Açúcar,banana,1
100093,32586619870,Mes,banana,1
46646,36388955800,Mes,pera,3
30587,36394776858,Plus,banana,1
34803,33672854808,Plus,maçã,2
42263,34253311830,Mes,banana,1
24146,32474042873,Plus,banana,1
27574,36675319825,Broa de Açúcar,banana,1
54221,35424778852,Plus,maçã,2
73765,33381596845,Plus,pera,3
34803,33672854808,Plus,pera,3
91874,33537824866,Mes,banana,1
71221,35314653842,Plus,pera,3
49212,32501709845,Broa de Açúcar,pera,3
38411,38813145802,Plus,maçã,2
99799,39415052899,Mes,maçã,2
23903,36268571827,Plus,maçã,2
77225,31112978887,Plus,pera,3
18054,34412443892,Mes,banana,1
40247,34236276895,Plus,maçã,2
59646,35288097879,Mes,banana,1
99799,39415052899,Mes,pera,3
38411,38813145802,Plus,pera,3
90277,35675168842,Broa de Açúcar,maçã,2
50806,33688327861,Plus,banana,1
59475,30420840869,Plus,maçã,2
38106,31554108845,Broa de Açúcar,banana,1
27574,36675319825,Plus,pera,3
21323,31044219866,Mes,maçã,2
10833,34936985856,Plus,maçã,2
47828,36896847816,Mes,banana,1
94144,35683552800,Mes,maçã,2
97194,31222769840,Plus,maçã,2
50368,36460399816,Mes,pera,3
92942,37968450888,Plus,maçã,2
38411,38813145802,Mes,maçã,2
37035,38586744867,Plus,banana,1
30587,36394776858,Broa de Açúcar,maçã,2
15552,38606695831,Plus,banana,1
56972,33885114895,Mes,pera,3
48240,34588824805,Plus,banana,1
38411,38813145802,Plus,pera,3
8118,31419721844,Plus,maçã,2
92942,37968450888,Mes,banana,1
2422,31474320848,Mes,pera,3
75760,30527447803,Mes,pera,3
23903,36268571827,Mes,banana,1
47828,36896847816,Plus,pera,3
23903,36268571827,Plus,banana,1
96260,37790285815,Plus,pera,3
85060,32979358800,Plus,pera,3
74686,38257072885,Mes,pera,3
59475,30420840869,Broa de Açúcar,pera,3
74157,38164462802,Plus,pera,3
6977,32426476885,Mes,pera,3
80259,34060357871,Mes,pera,3
85060,32979358800,Mes,banana,1
77832,39960619869,Mes,banana,1
11280,37974671840,Broa de Açúcar,pera,3
90897,38210166808,Plus,banana,1
85165,36453462877,Plus,banana,1
34352,35919492805,Mes,banana,1
34352,35919492805,Mes,pera,3
37238,39268371871,Mes,pera,3
38706,34848790840,Mes,pera,3
38706,34848790840,Plus,pera,3
1358,36441073862,Broa de Açúcar,banana,1
56420,32125061805,Broa de Açúcar,maçã,2
6282,35492365819,Broa de Açúcar,pera,3
63194,32501538854,Plus,pera,3
20532,33627749898,Plus,pera,3
48240,34588824805,Plus,pera,3
85165,36453462877,Mes,pera,3
21527,34950274830,Plus,banana,1
81455,30265670861,Plus,banana,1
56972,33885114895,Mes,pera,3
74157,38164462802,Plus,banana,1
16983,33797193823,Plus,maçã,2
88902,31386637882,Plus,banana,1
32126,35496923824,Plus,pera,3
89868,35897805849,Plus,pera,3
56420,32125061805,Plus,banana,1
2518,36816343867,Broa de Açúcar,maçã,2
16983,33797193823,Mes,banana,1
88673,39524291800,Plus,pera,3
32767,33566260860,Plus,banana,1
86169,30823874893,Broa de Açúcar,pera,3
50368,36460399816,Mes,pera,3
54221,35424778852,Broa de Açúcar,pera,3
50368,36460399816,Plus,maçã,2
24875,37486225891,Plus,pera,3
15880,33569319890,Mes,pera,3
46171,33643838808,Plus,maçã,2
47828,36896847816,Plus,maçã,2
29170,33212249846,Plus,pera,3
14958,37588628847,Plus,banana,1
38462,33087252824,Broa de Açúcar,maçã,2
96607,33434710892,Broa de Açúcar,maçã,2
10746,38592826896,Plus,banana,1
40367,30845504843,Plus,maçã,2
75819,36391074895,Broa de Açúcar,maçã,2
